game_id,team_id,player_id,game_tick,game_time,macro_action,success,reason,fsm_state,score,material,goods_total
economy_debug_stage3_short2,1,0,1,16,RECRUIT_CAR,True,ok,,0,0,0
economy_debug_stage3_short2,1,0,8,356,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,15,704,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,21,1004,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,27,1308,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,34,1656,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,41,2008,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,48,2356,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,55,2704,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,61,3004,TEAM_IDLE,True,no_production_needed,,0,0,0
economy_debug_stage3_short2,1,0,67,3304,PRODUCE_MEDICINE,True,ok,,0,12,0
economy_debug_stage3_short2,1,0,73,3604,TEAM_IDLE,True,cooldown_active,,0,187,0
economy_debug_stage3_short2,1,0,79,3904,TEAM_IDLE,True,cooldown_active,,0,367,0
economy_debug_stage3_short2,1,0,85,4204,TEAM_IDLE,True,cooldown_active,,0,547,0
economy_debug_stage3_short2,1,0,91,4504,TEAM_IDLE,True,cooldown_active,,0,727,0
economy_debug_stage3_short2,1,0,97,4804,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,103,5104,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,109,5404,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,115,5708,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,121,6008,TEAM_IDLE,True,factory_busy,,0,745,0
economy_debug_stage3_short2,1,0,127,6304,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,134,6656,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,141,7008,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,148,7356,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,155,7704,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,161,8004,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,168,8356,TEAM_IDLE,True,cooldown_active,,0,745,0
economy_debug_stage3_short2,1,0,175,8704,PRODUCE_SEMICONDUCTOR,True,ok,,0,745,0
economy_debug_stage3_short2,1,0,181,9004,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,187,9308,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,194,9652,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,200,9952,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,206,10256,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,212,10556,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,219,10904,TEAM_IDLE,True,cooldown_active,,0,735,0
economy_debug_stage3_short2,1,0,225,11208,TEAM_IDLE,True,factory_busy,,143,735,0
economy_debug_stage3_short2,1,0,232,11556,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,238,11856,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,245,12204,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,252,12556,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,258,12856,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,264,13156,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,270,13456,TEAM_IDLE,True,cooldown_active,,143,735,0
economy_debug_stage3_short2,1,0,276,13756,PRODUCE_SEMICONDUCTOR,True,ok,,143,735,0
economy_debug_stage3_short2,1,0,282,14056,TEAM_IDLE,True,cooldown_active,,143,845,0
economy_debug_stage3_short2,1,0,289,14404,TEAM_IDLE,True,cooldown_active,,143,1055,0
economy_debug_stage3_short2,1,0,296,14756,TEAM_IDLE,True,cooldown_active,,143,1265,0
economy_debug_stage3_short2,1,0,303,15104,TEAM_IDLE,True,cooldown_active,,143,1475,0
economy_debug_stage3_short2,1,0,310,15452,TEAM_IDLE,True,cooldown_active,,143,1475,0
economy_debug_stage3_short2,1,0,316,15756,TEAM_IDLE,True,cooldown_active,,143,1475,0
economy_debug_stage3_short2,1,0,323,16104,TEAM_IDLE,True,cooldown_active,,143,1475,0
