macro_action,count,rate
UPGRADE_ATTACK,13,0.5
UPGRADE_EFFICIENCY,6,0.23076923076923078
UPGRADE_MOVE_SPEED,6,0.23076923076923078
GO_RESOURCE,1,0.038461538461538464
